pmid,qid,question,chunk_ids,sections,scores,embedding_model
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,8|40|6|7|36,Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Participants,0.5661|0.5395|0.5365|0.5221|0.5184,text-embedding-3-small
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,52|51|42|7|39,"Viral and host mediators of non-suppressible HIV-1 viremia > Code availability|Viral and host mediators of non-suppressible HIV-1 viremia > Data availability|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses",0.4961|0.4942|0.4795|0.4700|0.4613,text-embedding-3-small
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,51|52|42|7|40,Viral and host mediators of non-suppressible HIV-1 viremia > Data availability|Viral and host mediators of non-suppressible HIV-1 viremia > Code availability|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing,0.5245|0.5004|0.4985|0.4905|0.4849,text-embedding-3-small
37957382,2,Does the paper report in vitro drug susceptibility data?,7|37|8|41|51,Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > ARV drug level testing|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Data availability,0.4341|0.4305|0.4273|0.4100|0.4045,text-embedding-3-small
37957382,3,What were the GenBank accession numbers for sequenced HIV isolates?,48|26|43|22|39,"Viral and host mediators of non-suppressible HIV-1 viremia > Methods > HLA typing and HIV escape mutation data analysis|Viral and host mediators of non-suppressible HIV-1 viremia > Absence of immune activation and evidence of HLA escape in NSV|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics|Viral and host mediators of non-suppressible HIV-1 viremia > Absence of immune activation and evidence of HLA escape in NSV|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses",0.6070|0.5680|0.5430|0.5424|0.5354,text-embedding-3-small
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,48|26|43|22|39,"Viral and host mediators of non-suppressible HIV-1 viremia > Methods > HLA typing and HIV escape mutation data analysis|Viral and host mediators of non-suppressible HIV-1 viremia > Absence of immune activation and evidence of HLA escape in NSV|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics|Viral and host mediators of non-suppressible HIV-1 viremia > Absence of immune activation and evidence of HLA escape in NSV|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses",0.6070|0.5680|0.5430|0.5424|0.5354,text-embedding-3-small
37957382,5,From which countries were the sequenced samples obtained?,51|42|40|39|43,"Viral and host mediators of non-suppressible HIV-1 viremia > Data availability|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics",0.5134|0.4806|0.4516|0.4427|0.4406,text-embedding-3-small
37957382,6,From which countries were the sequenced samples obtained?,51|42|40|39|43,"Viral and host mediators of non-suppressible HIV-1 viremia > Data availability|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics",0.5134|0.4806|0.4516|0.4427|0.4406,text-embedding-3-small
37957382,7,From what years were the sequenced samples obtained?,51|40|42|39|43,"Viral and host mediators of non-suppressible HIV-1 viremia > Data availability|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics",0.4564|0.4496|0.4424|0.4264|0.4219,text-embedding-3-small
37957382,8,Were samples cloned prior to sequencing?,40|42|8|39|38,"Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Total RNA transcripts sequencing|Viral and host mediators of non-suppressible HIV-1 viremia > Plasma NSV were composed of large clones without evolution|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > DNA isolation and HIV reservoir quantification",0.5150|0.4515|0.4497|0.4435|0.4269,text-embedding-3-small
37957382,9,Which HIV genes were reported to have been sequenced?,48|43|39|26|40,"Viral and host mediators of non-suppressible HIV-1 viremia > Methods > HLA typing and HIV escape mutation data analysis|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Integration site identification and epigenetics|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Near-full-length proviral sequencing, sequence alignments, quality control and neighbor joining analyses|Viral and host mediators of non-suppressible HIV-1 viremia > Absence of immune activation and evidence of HLA escape in NSV|Viral and host mediators of non-suppressible HIV-1 viremia > Methods > Plasma HIV-1 RNA sequencing",0.6240|0.5942|0.5833|0.5818|0.5796,text-embedding-3-small
37966701,1,Does the paper report HIV sequences from patient samples?,15|17|5|18|7,Cabotegravir + Rilpivirine Long-Acting Injections for HIV Treatment in the US: Real World Data from the OPERA Cohort > Discussion|Cabotegravir + Rilpivirine Long-Acting Injections for HIV Treatment in the US: Real World Data from the OPERA Cohort > Funding|Cabotegravir + Rilpivirine Long-Acting Injections for HIV Treatment in the US: Real World Data from the OPERA Cohort > Methods|Cabotegravir + Rilpivirine Long-Acting Injections for HIV Treatment in the US: Real World Data from the OPERA Cohort > Data Availability|Cabotegravir + Rilpivirine Long-Acting Injections for HIV Treatment in the US: Real World Data from the OPERA Cohort > Results,0.4432|0.3989|0.3884|0.3851|0.3471,text-embedding-3-small
