PMID,QID,Question,Type,Category,Answer
38140667,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir Disoproxil Fumarate (TDF), Lamivudine (3TC), and Dolutegravir (DTG)."
38142692,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
38142692,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
38142692,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
38142692,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38142692,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1214 individuals had samples obtained for HIV sequencing.
38142692,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa.
38142692,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020.
38142692,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38142692,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
38142692,10,What method was used for sequencing?,List,Technical,Not available.
38142692,11,What type of samples were sequenced?,List,Technical,Blood samples.
38142692,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38142692,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38142692,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38142692,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs.
38142692,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, XTC, EFV, and NVP."
38152686,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38152686,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
38152686,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
38152686,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38152686,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1.
38152686,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
38152686,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
38152686,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38152686,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase.
38152686,10,What method was used for sequencing?,List,Technical,Not available.
38152686,11,What type of samples were sequenced?,List,Technical,Patient samples.
38152686,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38152686,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
38152686,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38152686,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,TB and ART.
38152686,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol, Tenofovir, Lamivudine, Dolutegravir, and Empirical therapy against histoplasmosis."
38314093,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38314093,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38314093,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38314093,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38314093,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,195 individuals had samples obtained for HIV sequencing.
38314093,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
38314093,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2008 and 2019.
38314093,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
38314093,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper reports the sequencing of the protease-reverse transcriptase (PR-RT) gene of HIV-1.
38314093,10,What method was used for sequencing?,List,Technical,High-throughput sequencing was used for the analysis of the PR-RT gene of HIV-1.
38314093,11,What type of samples were sequenced?,List,Technical,Serum samples were sequenced.
38314093,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the sequences were obtained from individuals who were not on a treatment regimen."
38314093,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
38314093,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the sequences were obtained from individuals who had not previously received ARV drugs."
38314093,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The patients received NRTIs and NNRTIs before sample sequencing.
38314093,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The patients received AZT, 3TC, EFV, and NVP before sample sequencing."
38427738,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"The paper does not explicitly report HIV sequences from patient samples, but it may have included patient-derived material in the study."
38427738,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38427738,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
38427738,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are not provided in the passage.
38427738,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The number of individuals who had samples obtained for HIV sequencing is not provided in the passage.
38427738,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries from which the sequenced samples were obtained are not provided in the passage.
38427738,7,From what years were the sequenced samples obtained?,List,Demographics,The years when the sequenced samples were obtained are not provided in the passage.
38427738,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
38427738,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes that were reported to have been sequenced are Gag, Pol, Env, and Nef."
38427738,10,What method was used for sequencing?,List,Technical,The method used for sequencing was PCR and Sanger sequencing.
38427738,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced were infected cells.
38427738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The passage does not provide information on whether sequences were obtained from individuals with virological failure on a treatment regimen.
38427738,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The passage does not provide information on whether the patients in the study were in a clinical trial.
