PMID,QID,Question,Type,Category,Answer
38072961,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38072961,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
38072961,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from one individual for HIV sequencing.
38072961,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
38072961,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from approximately 2017 to 2022.
38072961,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not mention whether samples were cloned prior to sequencing.
38072961,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Major protease, nonnucleoside reverse transcriptase, and nucleoside reverse transcriptase genes were reported to have been sequenced."
38072961,10,What method was used for sequencing?,List,Technical,Sanger sequencing was used for sequencing.
38072961,11,What type of samples were sequenced?,List,Technical,Cerebrospinal fluid (CSF) samples were sequenced.
38072961,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from an individual with virological failure on a treatment regimen."
38072961,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The patients in the study were not in a clinical trial.
38072961,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38072961,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Nucleoside reverse transcriptase inhibitors (NRTIs) and non-nucleoside reverse transcriptase inhibitors (NNRTIs), as well as protease inhibitors (PIs)."
38072961,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received were tenofovir, lamivudine, efavirenz, and lopinavir/ritonavir."
38090027,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
38090027,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
38090027,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Not specified.
38090027,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
38090027,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1040 individuals.
38090027,6,From which countries were the sequenced samples obtained?,List,Demographics,Not specified.
38090027,7,From what years were the sequenced samples obtained?,List,Demographics,From June 2019 to June 2021.
38090027,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified.
38090027,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not specified.
38090027,10,What method was used for sequencing?,List,Technical,A validated in-house method.
38090027,11,What type of samples were sequenced?,List,Technical,Plasma HIV-RNA and PBMC HIV-DNA.
38090027,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
38090027,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified.
38090027,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
38090027,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Integrase inhibitors, protease inhibitors, non-nucleoside reverse transcriptase inhibitors."
38090027,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Not specified. If you have any further questions or need additional details, feel free to ask!"
38140553,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140553,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
38140553,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
38140553,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,K03455
38140553,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,3178
38140553,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia
38140553,7,From what years were the sequenced samples obtained?,List,Demographics,2011 to 2020
38140553,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
38140553,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease (PR) and part of the reverse transcriptase (RT)
38140553,10,What method was used for sequencing?,List,Technical,Sanger sequencing
38140553,11,What type of samples were sequenced?,List,Technical,"Blood plasma, peripheral blood mononuclear cells (lymphocytes), and frozen whole blood"
38140553,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38140553,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified
38140553,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38140553,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs
38140553,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Efavirenz (EFV) and possibly others linked to the mutations mentioned.
