PMID,QID,Question,Type,Category,Answer
38152686,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase inhibitors and nucleoside reverse transcriptase inhibitors.
38152686,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, 3TC, and DTG."
38314093,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
38314093,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38314093,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38314093,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned in the paper.
38314093,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,195 individuals had samples obtained for HIV sequencing.
38314093,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
38314093,7,From what years were the sequenced samples obtained?,List,Demographics,2008-2019.
38314093,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned in the paper.
38314093,9,Which HIV genes were reported to have been sequenced?,List,Technical,The protease-reverse transcriptase (PR-RT) sequence of HIV-1.
38314093,10,What method was used for sequencing?,List,Technical,High-throughput sequencing.
38314093,11,What type of samples were sequenced?,List,Technical,Blood samples.
38314093,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were obtained from individuals with virological failure on a treatment regimen."
38314093,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned in the paper.
38314093,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
38314093,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PIs."
38314093,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz (EFV), Nevirapine (NVP), Zidovudine (AZT), Lamivudine (3TC), and Tenofovir disoproxil fumarate (TDF)."
38427738,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples, but it is not explicitly stated."
38427738,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38427738,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
38427738,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are not provided in the passage.
38427738,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The number of individuals who had samples obtained for HIV sequencing is not provided in the passage.
38427738,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries from which the sequenced samples were obtained are not provided in the passage.
38427738,7,From what years were the sequenced samples obtained?,List,Demographics,The years from which the sequenced samples were obtained are not provided in the passage.
38427738,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, samples were cloned prior to sequencing."
38427738,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes that were reported to have been sequenced are Gag, Pol, Env, and Nef."
38427738,10,What method was used for sequencing?,List,Technical,Sanger DNA sequencing was used for sequencing.
38427738,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced are HIV-1 molecular clones.
38427738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The passage does not provide information on whether sequences were obtained from individuals with virological failure on a treatment regimen.
38427738,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The passage does not provide information on whether the patients were in a clinical trial.
38427738,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The passage does not provide information on whether sequences were obtained from individuals who had previously received ARV drugs.
38427738,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The passage does not provide information on which drug classes were received by individuals in the study before sample sequencing.
38427738,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The passage does not provide information on which drugs were received by individuals in the study before sample sequencing.
38864613,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"The paper reports HIV sequences from resistance selection experiments, but it is not explicitly stated that the sequences were obtained from patient samples."
38864613,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
38864613,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
38864613,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are PP827803 -- PP828572.
38864613,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.
38864613,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not provide information on the countries from which the sequenced samples were obtained.
38864613,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not provide information on the years from which the sequenced samples were obtained.
38864613,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
38864613,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes that were reported to have been sequenced are CA and RT.
38864613,10,What method was used for sequencing?,List,Technical,The method used for sequencing was an automated population-based full-length sequencing method.
38864613,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced were viral RNA.
38864613,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not provide information on whether any sequences were obtained from individuals with virological failure on a treatment regimen.
38864613,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not provide information on whether the patients in the study were in a clinical trial.
38864613,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not provide information on whether the HIV sequences were obtained from individuals who had previously received ARV drugs.
38864613,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not provide information on which drug classes were received by individuals in the study before sample sequencing.
38864613,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not provide information on which drugs were received by individuals in the study before sample sequencing.
