PMID,QID,Question,Type,Category,Human Answer,GPT-4o base,GPT-4o base correct,GPT-4o FT,GPT-4o FT correct,Llama3.1-70B base,Llama3.1-70B base correct,Llama3.1-70B FT,Llama3.1-70B FT correct,Llama3.1-8B base,Llama3.1-8B base correct,Llama3.1-8B FT,Llama3.1-8B FT correct,is_not_empty
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,"Efavirenz (EFV), Nevirapine (NVP)",0,No,1,"Abacavir, Zidovudine, Lamivudine, and others",0,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV)",0,"Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN)",0,No,1,False
37976185,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,No,0,Yes,1,True
37976185,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4246,4246,1,4246,1,4246,1,4246,1,4246,1,4246,1,True
37976185,6,From which countries were the sequenced samples obtained?,List,Demographics,USA,No,0,United States,1,United States,1,United States,1,No,0,No,0,True
37976185,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2022,2015-2022,1,2015-2022,1,2015-2022,1,2015-2022,1,2015-2022,1,2015-2022,1,True
37976185,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,"Reverse transcriptase, RT",1,No,0,Not specified,0,RT,1,No,0,No,0,True
37976185,10,What method was used for sequencing?,List,Technical,"Sanger sequencing, NGS",No,0,Sanger sequencing; NGS,1,No,0,No,0,No,0,No,0,True
37976185,11,What type of samples were sequenced?,List,Technical,Plasma,No,0,No,0,Plasma,1,No,0,No,0,No,0,True
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,No,0,Yes,1,No,0,No,0,No,0,No,0,True
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTI,No,0,NRTI,1,NRTI,1,NRTI,1,No,0,No,0,True
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, FTC",No,0,"Tenofovir disoproxil fumarate, Tenofovir alafenamide, Emtricitabine",1,"Emtricitabine (FTC), Tenofovir (TFV)",1,"Tenofovir disoproxil fumarate, tenofivir alafenamide fumarate, emtricitabine",1,No,0,No,0,True
37993493,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37993493,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37993493,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,"Tenofovir (TFV), Lamivudine (3TC), Dolutegravir (DTG), Raltegravir (RAL), Elvitegravir(EVG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN)",0,No,1,False
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37993493,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,33,600,0,600,0,600,0,0,0,600,0,598,0,True
37993493,6,From which countries were the sequenced samples obtained?,List,Demographics,Tanzania,No,0,Tanzania,1,Tanzania,1,Tanzania,1,No,0,Tanzania,1,True
37993493,7,From what years were the sequenced samples obtained?,List,Demographics,2023,No,0,2023,1,2023,1,2023,1,No,0,2023,1,True
37993493,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37993493,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN","Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,"Protease, Reverse transcriptase, Integrase",1,"PR, RT, IN",1,"Protease, Reverse transcriptase, and Integrase",1,"PR, RT, IN",1,True
37993493,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37993493,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,True
37993493,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37993493,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37993493,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37993493,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, PI, INSTI","NRTI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, INSTI",0,"NRTI, NNRTI, INSTI",0,No,0,INSTI,0,True
37993493,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, 3TC, DTG, ABC, LPV, ATV, EFV","Tenofovir, Lamivudine, Dolutegravir, Abacavir, Lopinavir",0,"Tenofovir (TFV), Lamivudine (3TC), Dolutegravir (DTG), Abacavir (ABC), Lopinavir (LPV), Atazanavir (ATV), Efavirenz (EFV)",1,"Tenofovir (TFV), Lamivudine (3TC), Dolutegravir (DTG)",0,Dolutegravir,0,"NRTI, NNRTI, PI, INSTI",0,"Tenofovir, Lamivudine, Dolutegravir",0,True
38005921,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,Yes,0,Yes,0,No,1,Yes,0,Yes,0,No,1,False
38005921,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,Yes,0,Yes,0,Yes,0,Yes,0,No,1,False
38005921,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
38005921,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
38005921,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,9,Which HIV genes were reported to have been sequenced?,List,Technical,,"Reverse transcriptase, RT; Protease, PR",0,"PR, RT",0,"Reverse transcriptase, RT; Protease, PR",0,"PR, RT",0,"Protease, Reverse transcriptase",0,No,1,False
38005921,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,"Plasma, PBMC, DBS, Whole Blood, Serum, Semen, CSF",0,No,1,False
38005921,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38005921,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
38005921,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,"NRTI, NNRTI, PI, INSTI",0,No,1,False
38005921,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,"NRTI (Abacavir, Zidovudine, Zalcitabine, Didanosine, Lamivudine, Stavudine, Emtricitabine, Tenofovir); NNRTI (Nevirapine, Delavirdine, Efavirenz, Etravirine, Rilpivirine, Doravirine); PI (Amprenavir, Lopinavir, Atazanavir, Derunavir); INSTI (Raltegravir, Elvitegravir, Dolutegravir, Bictegravir, cabotegravir, Lenacapavir)",0,No,1,False
38020274,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
38020274,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,Yes,0,No,1,False
38020274,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38020274,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38020274,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,311,311,1,311,1,311,1,311,1,311,1,311,1,True
38020274,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon,Cameroon,1,Cameroon,1,Cameroon,1,Cameroon,1,No,0,Cameroon,1,True
38020274,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2020,2018-2020,1,2018-2020,1,2018-2020,1,2018-2020,1,2018-2020,1,2018-2020,1,True
38020274,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38020274,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, In",No,1,"PR, RT",0,"Protease, PR; Reverse transcriptase, RT",0,"PR, RT",0,No,1,"PR, RT",0,True
38020274,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,Sanger sequencing,0,No,1,No,1,False
38020274,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Whole Blood,1,True
38020274,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,No,0,Yes,1,True
38020274,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38020274,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,No,0,Yes,1,True
38020274,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"RTI, PI","NRTI, NNRTI",0,"NRTI, NNRTI, PI",1,"NRTI, NNRTI",0,No,0,No,0,"NRTI, NNRTI, PI",1,True
38020274,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,Not specified,0,No,1,No,1,No,1,False
38022124,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
38022124,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38022124,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
38022124,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Bictegravir (BIC), Emtricitabine (FTC), Tenofovir (TAF)",0,No,1,No,1,No,1,False
38031075,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,Yes,0,False
38031075,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,2253,0,0,1,0,1,2253,0,False
38031075,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,Sierra Leone,0,No,1,No,1,Sierra Leone,0,False
38031075,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,2022-2023,0,No,1,No,1,No,1,False
38031075,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,Plasma,0,No,1,No,1,Plasma,0,False
38031075,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38031075,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,Yes,0,No,1,No,1,Yes,0,False
38031075,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NRTI, INSTI",0,No,1,"NRTI, NNRTI, INSTI",0,No,1,No,1,"NRTI, INSTI",0,False
38031075,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,"Tenofovir, Lamivudine, Dolutegravir",0,No,1,"Tenofovir, Lamivudine, Dolutegravir, Efavirenz",0,No,1,No,1,"Tenofovir, Lamivudine, Dolutegravir",0,False
38033131,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
38033131,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38033131,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
38058846,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,No,0,Yes,1,No,0,No,0,Yes,1,No,0,True
38058846,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
