PMID,QID,Question,Answer,Evidence,Rationale
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not specified in the text.,The text does not provide GenBank accession numbers for the sequenced isolates.,The evidence shows no data is given regarding accession numbers.
41056006,5,How many individuals had samples obtained for HIV sequencing?,183 participants were enrolled.,"Overall, 182 participants received ≥1 dose of study drug.",The total number of enrolled participants indicates the potential sample size for sequencing.
41056006,6,From which countries were the sequenced samples obtained?,USA and Dominican Republic.,Eligible participants were enrolled across 41 sites in the USA and Dominican Republic.,The countries of participant recruitment imply the origin of sample sequences.
41056006,7,From what years were the sequenced samples obtained?,2019 to 2020.,Samples were collected between 22 November 2019 and 27 August 2020.,The time period of sample collection indicates the years of the sequenced samples.
41056006,8,Were samples cloned prior to sequencing?,Not specified in the text.,The paper does not mention cloning of samples prior to sequencing.,Absence of information on cloning indicates it was not done or not reported.
41056006,9,Which HIV genes were reported to have been sequenced?,The HIV-1 capsid gene.,HIV-1 capsid genotypic data were assessed at study entry using GenoSure Gag-Pro.,"GenoSure Gag-Pro targets the capsid gene, indicating it was sequenced."
41056006,10,What method was used for sequencing?,GenoSure Gag-Pro and PhenoSense Gag-Pro assays.,The text references the use of both GenoSure Gag-Pro and PhenoSense Gag-Pro assays for resistance testing.,These assays are employed for sequencing viral genes.
41056006,11,What type of samples were sequenced?,Plasma samples from participants.,Participants had a screening plasma HIV-1 RNA of ≥200 copies/mL.,The reference to plasma HIV-1 RNA levels implies sequencing of plasma samples.
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.,Ten participants met virologic failure criteria and were included in the resistance analysis population.,The mention of virologic failure implies sequences were obtained from these individuals.
41056006,13,Were the patients in the study in a clinical trial?,Yes.,"CALIBRATE was a Phase 2, randomized, open-label study.",The study design as a clinical trial indicates that participants were enrolled in a trial.
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No.,Eligible participants were treatment-naive and had not received ARV drugs previously.,The study specifically only involved treatment-naive individuals.
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,None; all participants were treatment-naive.,Participants had not received any prior antiretroviral therapy.,Being treatment-naive indicates no drug classes were previously received.
